filepath,cluster_label
/kaggle/input/brats20-data/BraTS20/data/volume_298_slice_127.npz,43
/kaggle/input/brats20-data/BraTS20/data/volume_298_slice_128.npz,43
/kaggle/input/brats20-data/BraTS20/data/volume_280_slice_80.npz,46
/kaggle/input/brats20-data/BraTS20/data/volume_280_slice_81.npz,46
/kaggle/input/brats20-data/BraTS20/data/volume_280_slice_82.npz,46
/kaggle/input/brats20-data/BraTS20/data/volume_280_slice_83.npz,46
/kaggle/input/brats20-data/BraTS20/data/volume_280_slice_84.npz,19
/kaggle/input/brats20-data/BraTS20/data/volume_280_slice_85.npz,19
/kaggle/input/brats20-data/BraTS20/data/volume_280_slice_86.npz,19
/kaggle/input/brats20-data/BraTS20/data/volume_280_slice_87.npz,19
/kaggle/input/brats20-data/BraTS20/data/volume_280_slice_88.npz,19
/kaggle/input/brats20-data/BraTS20/data/volume_280_slice_89.npz,19
/kaggle/input/brats20-data/BraTS20/data/volume_280_slice_90.npz,19
/kaggle/input/brats20-data/BraTS20/data/volume_280_slice_91.npz,19
/kaggle/input/brats20-data/BraTS20/data/volume_280_slice_92.npz,19
/kaggle/input/brats20-data/BraTS20/data/volume_280_slice_93.npz,19
/kaggle/input/brats20-data/BraTS20/data/volume_280_slice_94.npz,19
/kaggle/input/brats20-data/BraTS20/data/volume_280_slice_95.npz,25
/kaggle/input/brats20-data/BraTS20/data/volume_280_slice_96.npz,25
/kaggle/input/brats20-data/BraTS20/data/volume_280_slice_97.npz,25
/kaggle/input/brats20-data/BraTS20/data/volume_280_slice_98.npz,25
/kaggle/input/brats20-data/BraTS20/data/volume_280_slice_99.npz,25
/kaggle/input/brats20-data/BraTS20/data/volume_280_slice_100.npz,25
/kaggle/input/brats20-data/BraTS20/data/volume_280_slice_101.npz,25
/kaggle/input/brats20-data/BraTS20/data/volume_280_slice_102.npz,25
/kaggle/input/brats20-data/BraTS20/data/volume_280_slice_103.npz,2
/kaggle/input/brats20-data/BraTS20/data/volume_280_slice_104.npz,2
/kaggle/input/brats20-data/BraTS20/data/volume_280_slice_105.npz,2
/kaggle/input/brats20-data/BraTS20/data/volume_280_slice_106.npz,2
/kaggle/input/brats20-data/BraTS20/data/volume_280_slice_107.npz,36
/kaggle/input/brats20-data/BraTS20/data/volume_280_slice_109.npz,36
/kaggle/input/brats20-data/BraTS20/data/volume_280_slice_110.npz,76
/kaggle/input/brats20-data/BraTS20/data/volume_280_slice_111.npz,76
/kaggle/input/brats20-data/BraTS20/data/volume_280_slice_112.npz,52
/kaggle/input/brats20-data/BraTS20/data/volume_280_slice_113.npz,52
/kaggle/input/brats20-data/BraTS20/data/volume_280_slice_114.npz,52
/kaggle/input/brats20-data/BraTS20/data/volume_280_slice_115.npz,98
/kaggle/input/brats20-data/BraTS20/data/volume_280_slice_116.npz,98
/kaggle/input/brats20-data/BraTS20/data/volume_280_slice_117.npz,93
/kaggle/input/brats20-data/BraTS20/data/volume_280_slice_118.npz,69
/kaggle/input/brats20-data/BraTS20/data/volume_280_slice_119.npz,69
/kaggle/input/brats20-data/BraTS20/data/volume_280_slice_120.npz,69
/kaggle/input/brats20-data/BraTS20/data/volume_280_slice_121.npz,69
/kaggle/input/brats20-data/BraTS20/data/volume_280_slice_122.npz,78
/kaggle/input/brats20-data/BraTS20/data/volume_280_slice_123.npz,78
/kaggle/input/brats20-data/BraTS20/data/volume_280_slice_124.npz,65
/kaggle/input/brats20-data/BraTS20/data/volume_280_slice_125.npz,65
/kaggle/input/brats20-data/BraTS20/data/volume_280_slice_126.npz,83
/kaggle/input/brats20-data/BraTS20/data/volume_280_slice_127.npz,11
/kaggle/input/brats20-data/BraTS20/data/volume_280_slice_128.npz,11
/kaggle/input/brats20-data/BraTS20/data/volume_117_slice_80.npz,26
/kaggle/input/brats20-data/BraTS20/data/volume_117_slice_81.npz,46
/kaggle/input/brats20-data/BraTS20/data/volume_117_slice_82.npz,46
/kaggle/input/brats20-data/BraTS20/data/volume_117_slice_83.npz,46
/kaggle/input/brats20-data/BraTS20/data/volume_117_slice_84.npz,46
/kaggle/input/brats20-data/BraTS20/data/volume_117_slice_85.npz,46
/kaggle/input/brats20-data/BraTS20/data/volume_117_slice_86.npz,46
/kaggle/input/brats20-data/BraTS20/data/volume_117_slice_87.npz,15
/kaggle/input/brats20-data/BraTS20/data/volume_117_slice_88.npz,15
/kaggle/input/brats20-data/BraTS20/data/volume_117_slice_89.npz,15
/kaggle/input/brats20-data/BraTS20/data/volume_117_slice_90.npz,15
/kaggle/input/brats20-data/BraTS20/data/volume_117_slice_91.npz,15
/kaggle/input/brats20-data/BraTS20/data/volume_117_slice_92.npz,15
/kaggle/input/brats20-data/BraTS20/data/volume_117_slice_93.npz,12
/kaggle/input/brats20-data/BraTS20/data/volume_117_slice_94.npz,12
/kaggle/input/brats20-data/BraTS20/data/volume_117_slice_95.npz,12
/kaggle/input/brats20-data/BraTS20/data/volume_117_slice_96.npz,12
/kaggle/input/brats20-data/BraTS20/data/volume_117_slice_97.npz,84
/kaggle/input/brats20-data/BraTS20/data/volume_117_slice_98.npz,94
/kaggle/input/brats20-data/BraTS20/data/volume_117_slice_99.npz,94
/kaggle/input/brats20-data/BraTS20/data/volume_117_slice_100.npz,94
/kaggle/input/brats20-data/BraTS20/data/volume_117_slice_101.npz,94
/kaggle/input/brats20-data/BraTS20/data/volume_117_slice_102.npz,94
/kaggle/input/brats20-data/BraTS20/data/volume_117_slice_103.npz,56
/kaggle/input/brats20-data/BraTS20/data/volume_117_slice_104.npz,56
/kaggle/input/brats20-data/BraTS20/data/volume_117_slice_105.npz,56
/kaggle/input/brats20-data/BraTS20/data/volume_117_slice_106.npz,16
/kaggle/input/brats20-data/BraTS20/data/volume_117_slice_107.npz,16
/kaggle/input/brats20-data/BraTS20/data/volume_117_slice_108.npz,16
/kaggle/input/brats20-data/BraTS20/data/volume_117_slice_109.npz,70
/kaggle/input/brats20-data/BraTS20/data/volume_117_slice_110.npz,70
/kaggle/input/brats20-data/BraTS20/data/volume_117_slice_111.npz,70
/kaggle/input/brats20-data/BraTS20/data/volume_117_slice_112.npz,76
/kaggle/input/brats20-data/BraTS20/data/volume_117_slice_113.npz,76
/kaggle/input/brats20-data/BraTS20/data/volume_117_slice_114.npz,76
/kaggle/input/brats20-data/BraTS20/data/volume_117_slice_115.npz,76
/kaggle/input/brats20-data/BraTS20/data/volume_117_slice_116.npz,76
/kaggle/input/brats20-data/BraTS20/data/volume_117_slice_117.npz,90
/kaggle/input/brats20-data/BraTS20/data/volume_117_slice_118.npz,93
/kaggle/input/brats20-data/BraTS20/data/volume_117_slice_119.npz,93
/kaggle/input/brats20-data/BraTS20/data/volume_117_slice_120.npz,93
/kaggle/input/brats20-data/BraTS20/data/volume_117_slice_121.npz,82
/kaggle/input/brats20-data/BraTS20/data/volume_117_slice_122.npz,82
/kaggle/input/brats20-data/BraTS20/data/volume_117_slice_123.npz,82
/kaggle/input/brats20-data/BraTS20/data/volume_117_slice_124.npz,61
/kaggle/input/brats20-data/BraTS20/data/volume_117_slice_125.npz,78
/kaggle/input/brats20-data/BraTS20/data/volume_117_slice_126.npz,65
/kaggle/input/brats20-data/BraTS20/data/volume_117_slice_127.npz,11
/kaggle/input/brats20-data/BraTS20/data/volume_117_slice_128.npz,11
/kaggle/input/brats20-data/BraTS20/data/volume_31_slice_80.npz,46
/kaggle/input/brats20-data/BraTS20/data/volume_31_slice_81.npz,46
/kaggle/input/brats20-data/BraTS20/data/volume_31_slice_82.npz,46
/kaggle/input/brats20-data/BraTS20/data/volume_31_slice_83.npz,46
/kaggle/input/brats20-data/BraTS20/data/volume_31_slice_84.npz,30
/kaggle/input/brats20-data/BraTS20/data/volume_31_slice_85.npz,30
/kaggle/input/brats20-data/BraTS20/data/volume_31_slice_86.npz,30
/kaggle/input/brats20-data/BraTS20/data/volume_31_slice_87.npz,30
/kaggle/input/brats20-data/BraTS20/data/volume_31_slice_88.npz,30
/kaggle/input/brats20-data/BraTS20/data/volume_31_slice_89.npz,30
/kaggle/input/brats20-data/BraTS20/data/volume_31_slice_90.npz,30
/kaggle/input/brats20-data/BraTS20/data/volume_31_slice_91.npz,5
/kaggle/input/brats20-data/BraTS20/data/volume_31_slice_92.npz,5
/kaggle/input/brats20-data/BraTS20/data/volume_31_slice_93.npz,5
/kaggle/input/brats20-data/BraTS20/data/volume_31_slice_94.npz,5
/kaggle/input/brats20-data/BraTS20/data/volume_31_slice_95.npz,5
/kaggle/input/brats20-data/BraTS20/data/volume_31_slice_96.npz,5
/kaggle/input/brats20-data/BraTS20/data/volume_31_slice_97.npz,5
/kaggle/input/brats20-data/BraTS20/data/volume_31_slice_98.npz,5
/kaggle/input/brats20-data/BraTS20/data/volume_31_slice_99.npz,5
/kaggle/input/brats20-data/BraTS20/data/volume_31_slice_100.npz,5
/kaggle/input/brats20-data/BraTS20/data/volume_31_slice_101.npz,5
/kaggle/input/brats20-data/BraTS20/data/volume_31_slice_102.npz,5
/kaggle/input/brats20-data/BraTS20/data/volume_31_slice_103.npz,5
/kaggle/input/brats20-data/BraTS20/data/volume_31_slice_104.npz,5
/kaggle/input/brats20-data/BraTS20/data/volume_31_slice_105.npz,5
/kaggle/input/brats20-data/BraTS20/data/volume_31_slice_106.npz,5
/kaggle/input/brats20-data/BraTS20/data/volume_31_slice_107.npz,5
/kaggle/input/brats20-data/BraTS20/data/volume_31_slice_108.npz,21
/kaggle/input/brats20-data/BraTS20/data/volume_31_slice_109.npz,21
/kaggle/input/brats20-data/BraTS20/data/volume_31_slice_110.npz,21
/kaggle/input/brats20-data/BraTS20/data/volume_31_slice_111.npz,21
/kaggle/input/brats20-data/BraTS20/data/volume_31_slice_112.npz,21
/kaggle/input/brats20-data/BraTS20/data/volume_31_slice_113.npz,21
/kaggle/input/brats20-data/BraTS20/data/volume_31_slice_114.npz,21
/kaggle/input/brats20-data/BraTS20/data/volume_31_slice_115.npz,21
/kaggle/input/brats20-data/BraTS20/data/volume_31_slice_116.npz,51
/kaggle/input/brats20-data/BraTS20/data/volume_31_slice_117.npz,44
/kaggle/input/brats20-data/BraTS20/data/volume_31_slice_118.npz,44
/kaggle/input/brats20-data/BraTS20/data/volume_31_slice_119.npz,44
/kaggle/input/brats20-data/BraTS20/data/volume_31_slice_120.npz,44
/kaggle/input/brats20-data/BraTS20/data/volume_31_slice_121.npz,44
/kaggle/input/brats20-data/BraTS20/data/volume_31_slice_122.npz,44
/kaggle/input/brats20-data/BraTS20/data/volume_31_slice_123.npz,44
/kaggle/input/brats20-data/BraTS20/data/volume_31_slice_124.npz,44
/kaggle/input/brats20-data/BraTS20/data/volume_31_slice_125.npz,61
/kaggle/input/brats20-data/BraTS20/data/volume_31_slice_126.npz,61
/kaggle/input/brats20-data/BraTS20/data/volume_31_slice_127.npz,61
/kaggle/input/brats20-data/BraTS20/data/volume_31_slice_128.npz,61
/kaggle/input/brats20-data/BraTS20/data/volume_85_slice_80.npz,46
/kaggle/input/brats20-data/BraTS20/data/volume_85_slice_81.npz,46
/kaggle/input/brats20-data/BraTS20/data/volume_85_slice_82.npz,46
/kaggle/input/brats20-data/BraTS20/data/volume_85_slice_83.npz,1
/kaggle/input/brats20-data/BraTS20/data/volume_85_slice_84.npz,1
/kaggle/input/brats20-data/BraTS20/data/volume_85_slice_85.npz,1
/kaggle/input/brats20-data/BraTS20/data/volume_85_slice_86.npz,1
/kaggle/input/brats20-data/BraTS20/data/volume_85_slice_87.npz,30
/kaggle/input/brats20-data/BraTS20/data/volume_85_slice_88.npz,30
/kaggle/input/brats20-data/BraTS20/data/volume_85_slice_89.npz,45
/kaggle/input/brats20-data/BraTS20/data/volume_85_slice_90.npz,57
/kaggle/input/brats20-data/BraTS20/data/volume_85_slice_91.npz,57
/kaggle/input/brats20-data/BraTS20/data/volume_85_slice_92.npz,57
/kaggle/input/brats20-data/BraTS20/data/volume_85_slice_93.npz,57
/kaggle/input/brats20-data/BraTS20/data/volume_85_slice_94.npz,57
/kaggle/input/brats20-data/BraTS20/data/volume_85_slice_95.npz,45
/kaggle/input/brats20-data/BraTS20/data/volume_85_slice_96.npz,45
/kaggle/input/brats20-data/BraTS20/data/volume_85_slice_97.npz,45
/kaggle/input/brats20-data/BraTS20/data/volume_85_slice_98.npz,57
/kaggle/input/brats20-data/BraTS20/data/volume_85_slice_99.npz,57
/kaggle/input/brats20-data/BraTS20/data/volume_85_slice_100.npz,57
/kaggle/input/brats20-data/BraTS20/data/volume_85_slice_101.npz,57
/kaggle/input/brats20-data/BraTS20/data/volume_85_slice_102.npz,2
/kaggle/input/brats20-data/BraTS20/data/volume_85_slice_103.npz,2
/kaggle/input/brats20-data/BraTS20/data/volume_85_slice_104.npz,2
/kaggle/input/brats20-data/BraTS20/data/volume_85_slice_105.npz,2
/kaggle/input/brats20-data/BraTS20/data/volume_85_slice_106.npz,2
/kaggle/input/brats20-data/BraTS20/data/volume_85_slice_107.npz,2
/kaggle/input/brats20-data/BraTS20/data/volume_85_slice_108.npz,22
/kaggle/input/brats20-data/BraTS20/data/volume_85_slice_109.npz,22
/kaggle/input/brats20-data/BraTS20/data/volume_85_slice_110.npz,22
/kaggle/input/brats20-data/BraTS20/data/volume_85_slice_111.npz,22
/kaggle/input/brats20-data/BraTS20/data/volume_85_slice_112.npz,76
/kaggle/input/brats20-data/BraTS20/data/volume_85_slice_113.npz,76
/kaggle/input/brats20-data/BraTS20/data/volume_85_slice_114.npz,76
/kaggle/input/brats20-data/BraTS20/data/volume_85_slice_115.npz,76
/kaggle/input/brats20-data/BraTS20/data/volume_85_slice_116.npz,76
/kaggle/input/brats20-data/BraTS20/data/volume_85_slice_117.npz,76
/kaggle/input/brats20-data/BraTS20/data/volume_85_slice_118.npz,90
/kaggle/input/brats20-data/BraTS20/data/volume_85_slice_119.npz,39
/kaggle/input/brats20-data/BraTS20/data/volume_85_slice_120.npz,39
/kaggle/input/brats20-data/BraTS20/data/volume_85_slice_121.npz,39
/kaggle/input/brats20-data/BraTS20/data/volume_85_slice_122.npz,39
/kaggle/input/brats20-data/BraTS20/data/volume_85_slice_123.npz,39
/kaggle/input/brats20-data/BraTS20/data/volume_85_slice_124.npz,61
/kaggle/input/brats20-data/BraTS20/data/volume_85_slice_125.npz,89
/kaggle/input/brats20-data/BraTS20/data/volume_85_slice_126.npz,83
/kaggle/input/brats20-data/BraTS20/data/volume_85_slice_127.npz,83
/kaggle/input/brats20-data/BraTS20/data/volume_85_slice_128.npz,83
/kaggle/input/brats20-data/BraTS20/data/volume_345_slice_80.npz,1
/kaggle/input/brats20-data/BraTS20/data/volume_345_slice_81.npz,1
/kaggle/input/brats20-data/BraTS20/data/volume_345_slice_82.npz,1
/kaggle/input/brats20-data/BraTS20/data/volume_345_slice_83.npz,1
/kaggle/input/brats20-data/BraTS20/data/volume_345_slice_84.npz,1
/kaggle/input/brats20-data/BraTS20/data/volume_345_slice_85.npz,1
/kaggle/input/brats20-data/BraTS20/data/volume_345_slice_86.npz,1
/kaggle/input/brats20-data/BraTS20/data/volume_345_slice_87.npz,1
/kaggle/input/brats20-data/BraTS20/data/volume_345_slice_88.npz,1
/kaggle/input/brats20-data/BraTS20/data/volume_345_slice_89.npz,1
/kaggle/input/brats20-data/BraTS20/data/volume_345_slice_90.npz,1
/kaggle/input/brats20-data/BraTS20/data/volume_345_slice_91.npz,35
/kaggle/input/brats20-data/BraTS20/data/volume_345_slice_92.npz,35
/kaggle/input/brats20-data/BraTS20/data/volume_345_slice_93.npz,35
/kaggle/input/brats20-data/BraTS20/data/volume_345_slice_94.npz,31
/kaggle/input/brats20-data/BraTS20/data/volume_345_slice_95.npz,31
/kaggle/input/brats20-data/BraTS20/data/volume_345_slice_96.npz,31
/kaggle/input/brats20-data/BraTS20/data/volume_345_slice_97.npz,31
/kaggle/input/brats20-data/BraTS20/data/volume_345_slice_98.npz,31
/kaggle/input/brats20-data/BraTS20/data/volume_345_slice_99.npz,31
/kaggle/input/brats20-data/BraTS20/data/volume_345_slice_100.npz,31
/kaggle/input/brats20-data/BraTS20/data/volume_345_slice_101.npz,31
/kaggle/input/brats20-data/BraTS20/data/volume_345_slice_102.npz,31
/kaggle/input/brats20-data/BraTS20/data/volume_345_slice_103.npz,31
/kaggle/input/brats20-data/BraTS20/data/volume_345_slice_104.npz,31
/kaggle/input/brats20-data/BraTS20/data/volume_345_slice_105.npz,31
/kaggle/input/brats20-data/BraTS20/data/volume_345_slice_106.npz,31
/kaggle/input/brats20-data/BraTS20/data/volume_345_slice_107.npz,31
/kaggle/input/brats20-data/BraTS20/data/volume_345_slice_108.npz,48
/kaggle/input/brats20-data/BraTS20/data/volume_345_slice_109.npz,48
/kaggle/input/brats20-data/BraTS20/data/volume_345_slice_110.npz,48
/kaggle/input/brats20-data/BraTS20/data/volume_345_slice_111.npz,51
/kaggle/input/brats20-data/BraTS20/data/volume_345_slice_112.npz,51
/kaggle/input/brats20-data/BraTS20/data/volume_345_slice_113.npz,51
/kaggle/input/brats20-data/BraTS20/data/volume_345_slice_114.npz,51
/kaggle/input/brats20-data/BraTS20/data/volume_345_slice_115.npz,51
/kaggle/input/brats20-data/BraTS20/data/volume_345_slice_116.npz,51
/kaggle/input/brats20-data/BraTS20/data/volume_345_slice_117.npz,51
/kaggle/input/brats20-data/BraTS20/data/volume_345_slice_118.npz,51
/kaggle/input/brats20-data/BraTS20/data/volume_345_slice_119.npz,98
/kaggle/input/brats20-data/BraTS20/data/volume_345_slice_120.npz,98
/kaggle/input/brats20-data/BraTS20/data/volume_345_slice_121.npz,93
/kaggle/input/brats20-data/BraTS20/data/volume_345_slice_122.npz,82
/kaggle/input/brats20-data/BraTS20/data/volume_345_slice_123.npz,82
/kaggle/input/brats20-data/BraTS20/data/volume_345_slice_124.npz,82
/kaggle/input/brats20-data/BraTS20/data/volume_345_slice_125.npz,88
/kaggle/input/brats20-data/BraTS20/data/volume_345_slice_126.npz,83
/kaggle/input/brats20-data/BraTS20/data/volume_345_slice_127.npz,83
/kaggle/input/brats20-data/BraTS20/data/volume_345_slice_128.npz,83
/kaggle/input/brats20-data/BraTS20/data/volume_184_slice_80.npz,58
/kaggle/input/brats20-data/BraTS20/data/volume_184_slice_81.npz,58
/kaggle/input/brats20-data/BraTS20/data/volume_184_slice_82.npz,58
/kaggle/input/brats20-data/BraTS20/data/volume_184_slice_83.npz,58
/kaggle/input/brats20-data/BraTS20/data/volume_184_slice_84.npz,58
/kaggle/input/brats20-data/BraTS20/data/volume_184_slice_85.npz,58
/kaggle/input/brats20-data/BraTS20/data/volume_184_slice_86.npz,58
/kaggle/input/brats20-data/BraTS20/data/volume_184_slice_87.npz,58
/kaggle/input/brats20-data/BraTS20/data/volume_184_slice_88.npz,58
/kaggle/input/brats20-data/BraTS20/data/volume_184_slice_89.npz,58
/kaggle/input/brats20-data/BraTS20/data/volume_184_slice_90.npz,58
/kaggle/input/brats20-data/BraTS20/data/volume_184_slice_91.npz,58
/kaggle/input/brats20-data/BraTS20/data/volume_184_slice_92.npz,58
/kaggle/input/brats20-data/BraTS20/data/volume_184_slice_93.npz,58
/kaggle/input/brats20-data/BraTS20/data/volume_184_slice_94.npz,55
/kaggle/input/brats20-data/BraTS20/data/volume_184_slice_95.npz,55
/kaggle/input/brats20-data/BraTS20/data/volume_184_slice_96.npz,55
/kaggle/input/brats20-data/BraTS20/data/volume_184_slice_97.npz,55
/kaggle/input/brats20-data/BraTS20/data/volume_184_slice_98.npz,55
/kaggle/input/brats20-data/BraTS20/data/volume_184_slice_99.npz,25
/kaggle/input/brats20-data/BraTS20/data/volume_184_slice_100.npz,25
/kaggle/input/brats20-data/BraTS20/data/volume_184_slice_101.npz,71
/kaggle/input/brats20-data/BraTS20/data/volume_184_slice_102.npz,71
/kaggle/input/brats20-data/BraTS20/data/volume_184_slice_103.npz,71
/kaggle/input/brats20-data/BraTS20/data/volume_184_slice_104.npz,71
/kaggle/input/brats20-data/BraTS20/data/volume_184_slice_106.npz,91
/kaggle/input/brats20-data/BraTS20/data/volume_184_slice_107.npz,91
/kaggle/input/brats20-data/BraTS20/data/volume_184_slice_108.npz,91
/kaggle/input/brats20-data/BraTS20/data/volume_184_slice_109.npz,36
/kaggle/input/brats20-data/BraTS20/data/volume_184_slice_110.npz,52
/kaggle/input/brats20-data/BraTS20/data/volume_184_slice_111.npz,52
/kaggle/input/brats20-data/BraTS20/data/volume_184_slice_112.npz,52
/kaggle/input/brats20-data/BraTS20/data/volume_184_slice_113.npz,54
/kaggle/input/brats20-data/BraTS20/data/volume_184_slice_114.npz,54
/kaggle/input/brats20-data/BraTS20/data/volume_184_slice_115.npz,54
/kaggle/input/brats20-data/BraTS20/data/volume_184_slice_116.npz,54
/kaggle/input/brats20-data/BraTS20/data/volume_184_slice_117.npz,85
/kaggle/input/brats20-data/BraTS20/data/volume_184_slice_118.npz,85
/kaggle/input/brats20-data/BraTS20/data/volume_184_slice_119.npz,85
/kaggle/input/brats20-data/BraTS20/data/volume_184_slice_120.npz,85
/kaggle/input/brats20-data/BraTS20/data/volume_184_slice_121.npz,85
/kaggle/input/brats20-data/BraTS20/data/volume_184_slice_122.npz,75
/kaggle/input/brats20-data/BraTS20/data/volume_184_slice_123.npz,75
/kaggle/input/brats20-data/BraTS20/data/volume_184_slice_124.npz,75
/kaggle/input/brats20-data/BraTS20/data/volume_184_slice_125.npz,43
/kaggle/input/brats20-data/BraTS20/data/volume_184_slice_126.npz,43
/kaggle/input/brats20-data/BraTS20/data/volume_184_slice_127.npz,43
/kaggle/input/brats20-data/BraTS20/data/volume_184_slice_128.npz,43
/kaggle/input/brats20-data/BraTS20/data/volume_146_slice_80.npz,35
/kaggle/input/brats20-data/BraTS20/data/volume_146_slice_81.npz,35
/kaggle/input/brats20-data/BraTS20/data/volume_146_slice_82.npz,35
/kaggle/input/brats20-data/BraTS20/data/volume_146_slice_83.npz,35
/kaggle/input/brats20-data/BraTS20/data/volume_146_slice_84.npz,35
/kaggle/input/brats20-data/BraTS20/data/volume_146_slice_85.npz,35
/kaggle/input/brats20-data/BraTS20/data/volume_146_slice_86.npz,35
/kaggle/input/brats20-data/BraTS20/data/volume_146_slice_87.npz,35
/kaggle/input/brats20-data/BraTS20/data/volume_146_slice_88.npz,35
/kaggle/input/brats20-data/BraTS20/data/volume_146_slice_89.npz,35
/kaggle/input/brats20-data/BraTS20/data/volume_146_slice_90.npz,35
/kaggle/input/brats20-data/BraTS20/data/volume_146_slice_91.npz,35
/kaggle/input/brats20-data/BraTS20/data/volume_146_slice_92.npz,35
/kaggle/input/brats20-data/BraTS20/data/volume_146_slice_93.npz,35
/kaggle/input/brats20-data/BraTS20/data/volume_146_slice_94.npz,35
/kaggle/input/brats20-data/BraTS20/data/volume_146_slice_95.npz,35
/kaggle/input/brats20-data/BraTS20/data/volume_146_slice_96.npz,55
/kaggle/input/brats20-data/BraTS20/data/volume_146_slice_97.npz,55
/kaggle/input/brats20-data/BraTS20/data/volume_146_slice_99.npz,55
/kaggle/input/brats20-data/BraTS20/data/volume_146_slice_100.npz,4
/kaggle/input/brats20-data/BraTS20/data/volume_146_slice_101.npz,4
/kaggle/input/brats20-data/BraTS20/data/volume_146_slice_102.npz,4
/kaggle/input/brats20-data/BraTS20/data/volume_146_slice_103.npz,4
/kaggle/input/brats20-data/BraTS20/data/volume_146_slice_104.npz,48
/kaggle/input/brats20-data/BraTS20/data/volume_146_slice_105.npz,48
/kaggle/input/brats20-data/BraTS20/data/volume_146_slice_106.npz,48
/kaggle/input/brats20-data/BraTS20/data/volume_146_slice_107.npz,48
/kaggle/input/brats20-data/BraTS20/data/volume_146_slice_108.npz,48
/kaggle/input/brats20-data/BraTS20/data/volume_146_slice_109.npz,48
/kaggle/input/brats20-data/BraTS20/data/volume_146_slice_110.npz,48
/kaggle/input/brats20-data/BraTS20/data/volume_146_slice_111.npz,36
/kaggle/input/brats20-data/BraTS20/data/volume_146_slice_112.npz,64
/kaggle/input/brats20-data/BraTS20/data/volume_146_slice_113.npz,64
/kaggle/input/brats20-data/BraTS20/data/volume_146_slice_114.npz,64
/kaggle/input/brats20-data/BraTS20/data/volume_146_slice_115.npz,64
/kaggle/input/brats20-data/BraTS20/data/volume_146_slice_116.npz,64
/kaggle/input/brats20-data/BraTS20/data/volume_146_slice_117.npz,64
/kaggle/input/brats20-data/BraTS20/data/volume_146_slice_118.npz,64
/kaggle/input/brats20-data/BraTS20/data/volume_146_slice_119.npz,98
/kaggle/input/brats20-data/BraTS20/data/volume_146_slice_120.npz,98
/kaggle/input/brats20-data/BraTS20/data/volume_146_slice_121.npz,78
/kaggle/input/brats20-data/BraTS20/data/volume_146_slice_122.npz,78
/kaggle/input/brats20-data/BraTS20/data/volume_146_slice_123.npz,78
/kaggle/input/brats20-data/BraTS20/data/volume_146_slice_124.npz,78
/kaggle/input/brats20-data/BraTS20/data/volume_146_slice_125.npz,78
/kaggle/input/brats20-data/BraTS20/data/volume_146_slice_126.npz,83
/kaggle/input/brats20-data/BraTS20/data/volume_146_slice_127.npz,83
/kaggle/input/brats20-data/BraTS20/data/volume_146_slice_128.npz,83
/kaggle/input/brats20-data/BraTS20/data/volume_22_slice_80.npz,26
/kaggle/input/brats20-data/BraTS20/data/volume_22_slice_81.npz,26
/kaggle/input/brats20-data/BraTS20/data/volume_22_slice_82.npz,26
/kaggle/input/brats20-data/BraTS20/data/volume_22_slice_83.npz,26
/kaggle/input/brats20-data/BraTS20/data/volume_22_slice_84.npz,26
/kaggle/input/brats20-data/BraTS20/data/volume_22_slice_85.npz,26
/kaggle/input/brats20-data/BraTS20/data/volume_22_slice_86.npz,26
/kaggle/input/brats20-data/BraTS20/data/volume_22_slice_87.npz,26
/kaggle/input/brats20-data/BraTS20/data/volume_22_slice_88.npz,26
/kaggle/input/brats20-data/BraTS20/data/volume_22_slice_89.npz,26
/kaggle/input/brats20-data/BraTS20/data/volume_22_slice_90.npz,26
/kaggle/input/brats20-data/BraTS20/data/volume_22_slice_91.npz,26
/kaggle/input/brats20-data/BraTS20/data/volume_22_slice_92.npz,26
/kaggle/input/brats20-data/BraTS20/data/volume_22_slice_93.npz,26
/kaggle/input/brats20-data/BraTS20/data/volume_22_slice_94.npz,26
/kaggle/input/brats20-data/BraTS20/data/volume_22_slice_95.npz,49
/kaggle/input/brats20-data/BraTS20/data/volume_22_slice_96.npz,49
/kaggle/input/brats20-data/BraTS20/data/volume_22_slice_97.npz,49
/kaggle/input/brats20-data/BraTS20/data/volume_22_slice_98.npz,49
/kaggle/input/brats20-data/BraTS20/data/volume_22_slice_99.npz,49
/kaggle/input/brats20-data/BraTS20/data/volume_22_slice_100.npz,49
/kaggle/input/brats20-data/BraTS20/data/volume_22_slice_101.npz,49
/kaggle/input/brats20-data/BraTS20/data/volume_22_slice_102.npz,49
/kaggle/input/brats20-data/BraTS20/data/volume_22_slice_103.npz,49
/kaggle/input/brats20-data/BraTS20/data/volume_22_slice_104.npz,49
/kaggle/input/brats20-data/BraTS20/data/volume_22_slice_105.npz,49
/kaggle/input/brats20-data/BraTS20/data/volume_22_slice_106.npz,49
/kaggle/input/brats20-data/BraTS20/data/volume_22_slice_107.npz,49
/kaggle/input/brats20-data/BraTS20/data/volume_22_slice_108.npz,49
/kaggle/input/brats20-data/BraTS20/data/volume_22_slice_109.npz,49
/kaggle/input/brats20-data/BraTS20/data/volume_22_slice_110.npz,21
/kaggle/input/brats20-data/BraTS20/data/volume_22_slice_111.npz,21
/kaggle/input/brats20-data/BraTS20/data/volume_22_slice_112.npz,21
/kaggle/input/brats20-data/BraTS20/data/volume_22_slice_113.npz,21
/kaggle/input/brats20-data/BraTS20/data/volume_22_slice_114.npz,44
/kaggle/input/brats20-data/BraTS20/data/volume_22_slice_115.npz,44
